"id","NUTS","pct"
"50kmX2875Y2025","PT16","5.515816"
"50kmX2875Y2075","ES41","0.010751"
"50kmX2875Y2075","ES43","0.249357"
"50kmX2875Y2075","PT16","8.188048"
"50kmX2875Y2125","PT11","0.424102"
"50kmX2875Y2125","PT16","8.263318"
"50kmX2875Y2175","PT11","10.819167"
"50kmX2875Y2175","PT16","0.464186"
"50kmX2875Y2225","ES11","0.004366"
"50kmX2875Y2225","PT11","11.431906"
"50kmX2875Y2275","ES11","7.651534"
"50kmX2875Y2275","PT11","1.009173"
"50kmX2875Y2325","ES11","8.391966"
"50kmX2875Y2375","ES11","8.391966"
"50kmX2875Y2425","ES11","8.040948"
"50kmX2875Y2475","ES11","1.161381"
"50kmX2875Y4775","IS00","0.075611"
"50kmX2875Y4825","IS00","1.436578"
"50kmX2875Y4875","IS00","2.301832"
"50kmX2875Y4925","IS00","2.33338"
"50kmX2875Y4975","IS00","2.33338"
"50kmX2875Y5025","IS00","1.71549"
"50kmX2875Y5075","IS00","1.902074"
"50kmX2875Y5125","IS00","1.623195"
"50kmX2925Y1575","ES61","0.524539"
"50kmX2925Y1575","ES63",100
"50kmX2925Y1625","ES61","2.885952"
"50kmX2925Y1675","ES61","2.890276"
"50kmX2925Y1725","ES61","2.890276"
"50kmX2925Y1775","ES61","2.890276"
"50kmX2925Y1825","ES43","5.091293"
"50kmX2925Y1825","ES61","0.426395"
"50kmX2925Y1875","ES43","5.972384"
"50kmX2925Y1925","ES43","5.972384"
"50kmX2925Y1975","ES43","5.972384"
"50kmX2925Y2025","ES43","5.972384"
"50kmX2925Y2075","ES41","1.231312"
"50kmX2925Y2075","ES43","2.468072"
"50kmX2925Y2075","PT16","1.007375"
"50kmX2925Y2125","ES41","1.884414"
"50kmX2925Y2125","PT11","0.020026"
"50kmX2925Y2125","PT16","2.402219"
"50kmX2925Y2175","ES41","0.210906"
"50kmX2925Y2175","PT11","10.504985"
"50kmX2925Y2175","PT16","0.009994"
"50kmX2925Y2225","ES11","0.061086"
"50kmX2925Y2225","ES41","0.012881"
"50kmX2925Y2225","PT11","11.298437"
"50kmX2925Y2275","ES11","5.937167"
"50kmX2925Y2275","ES41","0.696883"
"50kmX2925Y2275","PT11","0.307369"
"50kmX2925Y2325","ES11","7.094956"
"50kmX2925Y2325","ES41","0.40545"
"50kmX2925Y2375","ES11","8.388954"
"50kmX2925Y2375","ES12","0.008293"
"50kmX2925Y2425","ES11","7.546013"
"50kmX2925Y2425","ES12","0.715964"
"50kmX2925Y2475","ES11","0.976695"
"50kmX2925Y3375","IE02","0.0098"
"50kmX2925Y3425","IE02","0.049838"
"50kmX2925Y4775","IS00","1.347658"
"50kmX2925Y4825","IS00","2.33338"
"50kmX2925Y4875","IS00","2.33338"
"50kmX2925Y4925","IS00","2.33338"
"50kmX2925Y4975","IS00","2.33338"
"50kmX2925Y5025","IS00","1.863349"
"50kmX2925Y5075","IS00","2.009959"
"50kmX2925Y5125","IS00","1.791599"
"50kmX2925Y5175","IS00","0.103424"
"50kmX2975Y1625","ES61","1.959734"
"50kmX2975Y1675","ES61","2.890276"
"50kmX2975Y1725","ES61","2.890276"
"50kmX2975Y1775","ES61","2.890276"
"50kmX2975Y1825","ES43","1.491246"
"50kmX2975Y1825","ES61","2.168602"
"50kmX2975Y1875","ES43","5.801433"
"50kmX2975Y1875","ES61","0.082729"
"50kmX2975Y1925","ES43","5.972384"
"50kmX2975Y1975","ES43","5.972384"
"50kmX2975Y2025","ES41","0.036457"
"50kmX2975Y2025","ES43","5.889384"
"50kmX2975Y2075","ES41","2.163459"
"50kmX2975Y2075","ES43","1.047026"
"50kmX2975Y2125","ES41","2.623365"
"50kmX2975Y2175","ES41","1.854051"
"50kmX2975Y2175","PT11","3.354206"
"50kmX2975Y2225","ES41","1.924463"
"50kmX2975Y2225","PT11","3.047206"
"50kmX2975Y2275","ES41","2.623365"
"50kmX2975Y2325","ES11","0.030077"
"50kmX2975Y2325","ES41","2.613963"
"50kmX2975Y2375","ES11","0.999988"
"50kmX2975Y2375","ES12","18.014677"
"50kmX2975Y2375","ES41","0.26558"
"50kmX2975Y2425","ES11","0.415827"
"50kmX2975Y2425","ES12","11.667497"
"50kmX2975Y3325","IE02","1.338199"
"50kmX2975Y3375","IE02","5.530159"
"50kmX2975Y3425","IE02","3.656831"
"50kmX2975Y3475","IE02","0.006933"
"50kmX2975Y4775","IS00","1.321547"
"50kmX2975Y4825","IS00","2.33338"
"50kmX2975Y4875","IS00","2.33338"
"50kmX2975Y4925","IS00","2.33338"
"50kmX2975Y4975","IS00","2.33338"
"50kmX2975Y5025","IS00","1.857774"
"50kmX2975Y5075","IS00","0.174059"
"50kmX3025Y1625","ES61","1.286044"
"50kmX3025Y1675","ES61","2.890276"
"50kmX3025Y1725","ES61","2.890276"
"50kmX3025Y1775","ES61","2.890276"
"50kmX3025Y1825","ES42","0.289981"
"50kmX3025Y1825","ES61","2.617651"
"50kmX3025Y1875","ES42","1.193199"
"50kmX3025Y1875","ES43","3.086269"
"50kmX3025Y1875","ES61","0.274925"
"50kmX3025Y1925","ES42","0.392681"
"50kmX3025Y1925","ES43","5.209526"
"50kmX3025Y1975","ES42","1.976147"
"50kmX3025Y1975","ES43","2.133341"
"50kmX3025Y2025","ES41","1.131987"
"50kmX3025Y2025","ES42","0.832335"
"50kmX3025Y2025","ES43","1.778318"
"50kmX3025Y2075","ES41","2.623365"
"50kmX3025Y2125","ES41","2.623365"
"50kmX3025Y2175","ES41","2.623365"
"50kmX3025Y2225","ES41","2.623365"
"50kmX3025Y2275","ES41","2.623365"
"50kmX3025Y2325","ES12","0.267128"
"50kmX3025Y2325","ES41","2.593038"
"50kmX3025Y2375","ES12","20.190084"
"50kmX3025Y2375","ES41","0.33121"
"50kmX3025Y2425","ES12","9.280391"
"50kmX3025Y3325","IE02","2.599239"
"50kmX3025Y3375","IE02","6.442363"
"50kmX3025Y3425","IE02","6.442363"
"50kmX3025Y3475","IE02","3.431329"
"50kmX3025Y3525","IE01","2.29606"
"50kmX3025Y3525","IE02","0.030297"
"50kmX3025Y3575","IE01","3.437845"
"50kmX3025Y3625","IE01","2.342353"
"50kmX3025Y4775","IS00","1.081444"
"50kmX3025Y4825","IS00","2.33338"
"50kmX3025Y4875","IS00","2.33338"
"50kmX3025Y4925","IS00","2.33338"
"50kmX3025Y4975","IS00","2.33338"
"50kmX3025Y5025","IS00","2.33338"
"50kmX3025Y5075","IS00","0.389672"
"50kmX3075Y1625","ES61","1.096735"
"50kmX3075Y1675","ES61","2.890276"
"50kmX3075Y1725","ES61","2.890276"
"50kmX3075Y1775","ES61","2.890276"
"50kmX3075Y1825","ES42","2.249133"
"50kmX3075Y1825","ES61","0.775762"
"50kmX3075Y1875","ES42","3.074284"
"50kmX3075Y1925","ES42","2.842924"
"50kmX3075Y1925","ES43","0.449461"
"50kmX3075Y1975","ES42","3.074284"
"50kmX3075Y2025","ES30","0.783131"
"50kmX3075Y2025","ES41","1.494953"
"50kmX3075Y2025","ES42","1.243707"
"50kmX3075Y2075","ES41","2.623365"
"50kmX3075Y2125","ES41","2.623365"
"50kmX3075Y2175","ES41","2.623365"
"50kmX3075Y2225","ES41","2.623365"
"50kmX3075Y2275","ES41","2.623365"
"50kmX3075Y2325","ES12","1.08932"
"50kmX3075Y2325","ES41","2.499696"
"50kmX3075Y2375","ES12","22.412766"
"50kmX3075Y2375","ES41","0.003007"
"50kmX3075Y2425","ES12","3.2677"
"50kmX3075Y3325","IE02","1.365025"
"50kmX3075Y3375","IE02","6.442363"
"50kmX3075Y3425","IE02","6.442363"
"50kmX3075Y3475","IE01","1.000658"
"50kmX3075Y3475","IE02","5.581014"
"50kmX3075Y3525","IE01","6.369432"
"50kmX3075Y3525","IE02","0.156535"
"50kmX3075Y3575","IE01","7.445615"
"50kmX3075Y3625","IE01","5.151525"
"50kmX3075Y4775","IS00","0.82914"
"50kmX3075Y4825","IS00","2.33338"
"50kmX3075Y4875","IS00","2.33338"
"50kmX3075Y4925","IS00","2.33338"
"50kmX3075Y4975","IS00","2.33338"
"50kmX3075Y5025","IS00","1.956941"
"50kmX3075Y5075","IS00","0.008955"
"50kmX3125Y1475","ES64",100
"50kmX3125Y1625","ES61","1.650924"
"50kmX3125Y1675","ES61","2.890276"
"50kmX3125Y1725","ES61","2.890276"
"50kmX3125Y1775","ES42","0.016916"
"50kmX3125Y1775","ES61","2.874371"
"50kmX3125Y1825","ES42","2.938652"
"50kmX3125Y1825","ES61","0.127513"
"50kmX3125Y1875","ES42","3.074284"
"50kmX3125Y1925","ES42","3.074284"
"50kmX3125Y1975","ES30","0.165393"
"50kmX3125Y1975","ES42","3.057671"
"50kmX3125Y2025","ES30","19.144192"
"50kmX3125Y2025","ES41","0.305085"
"50kmX3125Y2025","ES42","0.793782"
"50kmX3125Y2075","ES30","3.209739"
"50kmX3125Y2075","ES41","2.348246"
"50kmX3125Y2125","ES41","2.623365"
"50kmX3125Y2175","ES41","2.623365"
"50kmX3125Y2225","ES41","2.623365"
"50kmX3125Y2275","ES41","2.623365"
"50kmX3125Y2325","ES13","7.613337"
"50kmX3125Y2325","ES41","2.182828"
"50kmX3125Y2375","ES12","12.586076"
"50kmX3125Y2375","ES13","2.890023"
"50kmX3125Y2375","ES41","0.113397"
"50kmX3125Y3325","IE02","0.005951"
"50kmX3125Y3375","IE02","5.527626"
"50kmX3125Y3425","IE02","6.442363"
"50kmX3125Y3475","IE01","3.523613"
"50kmX3125Y3475","IE02","3.411603"
"50kmX3125Y3525","IE01","7.490004"
"50kmX3125Y3575","IE01","7.490004"
"50kmX3125Y3625","IE01","3.815336"
"50kmX3125Y3675","IE01","0.643464"
"50kmX3125Y4775","IS00","0.365593"
"50kmX3125Y4825","IS00","2.33338"
"50kmX3125Y4875","IS00","2.33338"
"50kmX3125Y4925","IS00","2.33338"
"50kmX3125Y4975","IS00","2.33338"
"50kmX3125Y5025","IS00","0.727473"
"50kmX3175Y1625","ES61","2.145047"
"50kmX3175Y1675","ES61","2.890276"
"50kmX3175Y1725","ES61","2.890276"
"50kmX3175Y1775","ES42","0.037679"
"50kmX3175Y1775","ES61","2.854852"
"50kmX3175Y1825","ES42","3.061399"
"50kmX3175Y1825","ES61","0.012113"
"50kmX3175Y1875","ES42","3.074284"
"50kmX3175Y1925","ES42","3.074284"
"50kmX3175Y1975","ES30","10.396984"
"50kmX3175Y1975","ES42","2.029938"
"50kmX3175Y2025","ES30","30.48728"
"50kmX3175Y2025","ES42","0.011929"
"50kmX3175Y2075","ES30","24.31942"
"50kmX3175Y2075","ES41","0.393369"
"50kmX3175Y2075","ES42","0.170487"
"50kmX3175Y2125","ES30","0.301572"
"50kmX3175Y2125","ES41","2.584997"
"50kmX3175Y2125","ES42","0.01467"
"50kmX3175Y2175","ES41","2.623365"
"50kmX3175Y2225","ES41","2.623365"
"50kmX3175Y2275","ES13","2.624996"
"50kmX3175Y2275","ES41","2.471473"
"50kmX3175Y2325","ES13","36.225619"
"50kmX3175Y2325","ES41","0.527211"
"50kmX3175Y2375","ES12","0.500101"
"50kmX3175Y2375","ES13","14.548608"
"50kmX3175Y3375","IE02","5.24647"
"50kmX3175Y3425","IE01","1.172026"
"50kmX3175Y3425","IE02","5.43427"
"50kmX3175Y3475","IE01","7.036413"
"50kmX3175Y3475","IE02","0.390145"
"50kmX3175Y3525","IE01","7.460625"
"50kmX3175Y3525","IE02","0.025269"
"50kmX3175Y3575","IE01","7.035961"
"50kmX3175Y3575","UKN0","1.030726"
"50kmX3175Y3625","IE01","3.695838"
"50kmX3175Y3625","UKN0","7.755227"
"50kmX3175Y3675","IE01","6.504986"
"50kmX3175Y3675","UKN0","0.42241"
"50kmX3175Y3725","IE01","0.429308"
"50kmX3175Y4775","IS00","0.105458"
"50kmX3175Y4825","IS00","2.091562"
"50kmX3175Y4875","IS00","2.33338"
"50kmX3175Y4925","IS00","2.33338"
"50kmX3175Y4975","IS00","2.33338"
"50kmX3175Y5025","IS00","1.320207"
"50kmX3225Y1625","ES61","2.23639"
"50kmX3225Y1675","ES61","2.890276"
"50kmX3225Y1725","ES42","0.00858"
"50kmX3225Y1725","ES61","2.764152"
"50kmX3225Y1725","ES62","0.977319"
"50kmX3225Y1775","ES42","1.064065"
"50kmX3225Y1775","ES61","1.845943"
"50kmX3225Y1775","ES62","0.363884"
"50kmX3225Y1825","ES42","3.006578"
"50kmX3225Y1825","ES61","0.063653"
"50kmX3225Y1875","ES42","3.074284"
"50kmX3225Y1925","ES42","3.074284"
"50kmX3225Y1975","ES30","3.351093"
"50kmX3225Y1975","ES42","2.737677"
"50kmX3225Y2025","ES30","7.841191"
"50kmX3225Y2025","ES42","2.28666"
"50kmX3225Y2075","ES42","3.074284"
"50kmX3225Y2125","ES41","1.949184"
"50kmX3225Y2125","ES42","0.790062"
"50kmX3225Y2175","ES41","2.623365"
"50kmX3225Y2225","ES23","0.077029"
"50kmX3225Y2225","ES41","2.619785"
"50kmX3225Y2275","ES21","0.639782"
"50kmX3225Y2275","ES41","2.572906"
"50kmX3225Y2325","ES13","20.08011"
"50kmX3225Y2325","ES21","2.262542"
"50kmX3225Y2325","ES41","1.283007"
"50kmX3225Y2375","ES13","13.963996"
"50kmX3225Y2875","FR52","0.37878"
"50kmX3225Y2925","FR52","0.864692"
"50kmX3225Y3075","UKK3","0.129915"
"50kmX3225Y3125","UKK3","19.236113"
"50kmX3225Y3375","IE02","3.282407"
"50kmX3225Y3425","IE01","0.125413"
"50kmX3225Y3425","IE02","6.010159"
"50kmX3225Y3475","IE01","0.184541"
"50kmX3225Y3475","IE02","6.283634"
"50kmX3225Y3525","IE01","1.596483"
"50kmX3225Y3525","IE02","5.069182"
"50kmX3225Y3575","IE01","5.765335"
"50kmX3225Y3575","IE02","0.11138"
"50kmX3225Y3575","UKN0","3.621223"
"50kmX3225Y3625","IE01","0.125067"
"50kmX3225Y3625","UKN0","16.719212"
"50kmX3225Y3675","IE01","3.744046"
"50kmX3225Y3675","UKN0","8.503734"
"50kmX3225Y3725","IE01","1.641465"
"50kmX3225Y4825","IS00","0.588722"
"50kmX3225Y4875","IS00","1.582624"
"50kmX3225Y4925","IS00","1.619989"
"50kmX3225Y4975","IS00","1.243432"
"50kmX3225Y5025","IS00","0.020916"
"50kmX3275Y1625","ES61","0.598496"
"50kmX3275Y1675","ES61","1.598271"
"50kmX3275Y1675","ES62","7.604296"
"50kmX3275Y1725","ES61","0.592603"
"50kmX3275Y1725","ES62","19.021038"
"50kmX3275Y1775","ES42","1.975452"
"50kmX3275Y1775","ES62","8.552097"
"50kmX3275Y1825","ES42","3.074284"
"50kmX3275Y1875","ES42","3.074284"
"50kmX3275Y1925","ES42","3.074284"
"50kmX3275Y1975","ES42","3.074284"
"50kmX3275Y2025","ES42","3.074284"
"50kmX3275Y2075","ES41","0.15562"
"50kmX3275Y2075","ES42","2.891914"
"50kmX3275Y2125","ES41","2.36392"
"50kmX3275Y2125","ES42","0.304039"
"50kmX3275Y2175","ES23","3.263255"
"50kmX3275Y2175","ES41","2.471715"
"50kmX3275Y2225","ES21","1.000267"
"50kmX3275Y2225","ES23","50.803674"
"50kmX3275Y2225","ES41","0.183529"
"50kmX3275Y2275","ES21","20.945896"
"50kmX3275Y2275","ES23","6.031562"
"50kmX3275Y2275","ES41","0.691078"
"50kmX3275Y2325","ES13","1.871746"
"50kmX3275Y2325","ES21","26.538105"
"50kmX3275Y2325","ES41","0.235866"
"50kmX3275Y2375","ES13","0.181561"
"50kmX3275Y2825","FR52","0.422492"
"50kmX3275Y2875","FR52","7.765739"
"50kmX3275Y2925","FR52","7.383809"
"50kmX3275Y3125","UKK3","33.423934"
"50kmX3275Y3175","UKK3","7.669653"
"50kmX3275Y3275","UKL1","2.517303"
"50kmX3275Y3325","UKL1","1.807649"
"50kmX3275Y3425","IE02","0.185117"
"50kmX3275Y3475","IE02","1.808606"
"50kmX3275Y3525","IE01","1.316178"
"50kmX3275Y3525","IE02","1.241153"
"50kmX3275Y3575","IE01","1.003392"
"50kmX3275Y3575","UKN0","14.002544"
"50kmX3275Y3625","UKN0","17.003129"
"50kmX3275Y3675","IE01","0.13243"
"50kmX3275Y3675","UKN0","13.387664"
"50kmX3275Y3725","IE01","0.02457"
"50kmX3275Y3725","UKM6","0.000832"
"50kmX3275Y3875","UKM6","0.062524"
"50kmX3275Y3925","UKM6","1.845272"
"50kmX3275Y3975","UKM6","0.424436"
"50kmX3325Y1675","ES62","9.831049"
"50kmX3325Y1725","ES62","23.926838"
"50kmX3325Y1775","ES42","0.723989"
"50kmX3325Y1775","ES62","18.2921"
"50kmX3325Y1825","ES42","2.903152"
"50kmX3325Y1825","ES62","1.331899"
"50kmX3325Y1875","ES42","3.010923"
"50kmX3325Y1875","ES52","0.224981"
"50kmX3325Y1925","ES42","3.034922"
"50kmX3325Y1925","ES52","0.139763"
"50kmX3325Y1975","ES24","0.761923"
"50kmX3325Y1975","ES42","2.628327"
"50kmX3325Y1975","ES52","0.004063"
"50kmX3325Y2025","ES24","0.874181"
"50kmX3325Y2025","ES42","2.563935"
"50kmX3325Y2075","ES24","2.195285"
"50kmX3325Y2075","ES41","0.174178"
"50kmX3325Y2075","ES42","1.588553"
"50kmX3325Y2125","ES24","2.670176"
"50kmX3325Y2125","ES41","1.293154"
"50kmX3325Y2175","ES22","0.826814"
"50kmX3325Y2175","ES23","11.672471"
"50kmX3325Y2175","ES24","0.257272"
"50kmX3325Y2175","ES41","1.860646"
"50kmX3325Y2225","ES21","1.056251"
"50kmX3325Y2225","ES22","11.582125"
"50kmX3325Y2225","ES23","26.674625"
"50kmX3325Y2225","ES41","0.010141"
"50kmX3325Y2275","ES21","19.363907"
"50kmX3325Y2275","ES22","9.83723"
"50kmX3325Y2275","ES41","0.000239"
"50kmX3325Y2325","ES21","21.388404"
"50kmX3325Y2825","FR52","4.455331"
"50kmX3325Y2875","FR52","9.000006"
"50kmX3325Y2925","FR52","7.542411"
"50kmX3325Y3125","UKK3","17.991131"
"50kmX3325Y3125","UKK4","12.277161"
"50kmX3325Y3175","UKK3","21.018561"
"50kmX3325Y3175","UKK4","21.159146"
"50kmX3325Y3225","UKK3","0.53069"
"50kmX3325Y3225","UKK4","3.485638"
"50kmX3325Y3275","UKL1","9.008942"
"50kmX3325Y3325","UKL1","8.281112"
"50kmX3325Y3425","UKL1","0.38239"
"50kmX3325Y3575","UKN0","6.614581"
"50kmX3325Y3625","UKN0","8.12649"
"50kmX3325Y3675","UKM6","0.479006"
"50kmX3325Y3675","UKN0","2.813054"
"50kmX3325Y3725","UKM6","2.032856"
"50kmX3325Y3775","UKM6","1.501591"
"50kmX3325Y3825","UKM6","1.690807"
"50kmX3325Y3875","UKM6","0.039157"
"50kmX3325Y3925","UKM6","1.649458"
"50kmX3325Y3975","UKM6","3.246925"
"50kmX3325Y4025","UKM6","1.24234"
"50kmX3375Y1675","ES62","3.258397"
"50kmX3375Y1725","ES52","5.507194"
"50kmX3375Y1725","ES62","3.952613"
"50kmX3375Y1775","ES42","0.014263"
"50kmX3375Y1775","ES52","9.694448"
"50kmX3375Y1775","ES62","2.56653"
"50kmX3375Y1825","ES42","1.028605"
"50kmX3375Y1825","ES52","7.116815"
"50kmX3375Y1825","ES62","0.321934"
"50kmX3375Y1875","ES42","0.531476"
"50kmX3375Y1875","ES52","9.028872"
"50kmX3375Y1925","ES24","0.287217"
"50kmX3375Y1925","ES42","0.53749"
"50kmX3375Y1925","ES52","8.412132"
"50kmX3375Y1975","ES24","4.567247"
"50kmX3375Y1975","ES42","0.176102"
"50kmX3375Y1975","ES52","0.823104"
"50kmX3375Y2025","ES24","5.265966"
"50kmX3375Y2075","ES24","5.265966"
"50kmX3375Y2125","ES24","5.265966"
"50kmX3375Y2175","ES22","10.206719"
"50kmX3375Y2175","ES23","1.398805"
"50kmX3375Y2175","ES24","2.853"
"50kmX3375Y2225","ES22","22.331263"
"50kmX3375Y2225","ES23","0.078576"
"50kmX3375Y2225","ES24","0.264805"
"50kmX3375Y2275","ES21","0.105883"
"50kmX3375Y2275","ES22","23.468623"
"50kmX3375Y2275","FR61","0.001161"
"50kmX3375Y2325","ES21","6.698957"
"50kmX3375Y2325","ES22","4.137236"
"50kmX3375Y2325","FR61","1.529287"
"50kmX3375Y2775","FR51","0.892304"
"50kmX3375Y2775","FR52","1.432125"
"50kmX3375Y2825","FR52","8.939889"
"50kmX3375Y2875","FR52","9.000006"
"50kmX3375Y2925","FR52","6.047078"
"50kmX3375Y3125","UKK4","16.539807"
"50kmX3375Y3175","UKK2","4.823018"
"50kmX3375Y3175","UKK4","34.552823"
"50kmX3375Y3225","UKK2","4.453086"
"50kmX3375Y3225","UKK4","4.809587"
"50kmX3375Y3225","UKL1","1.177494"
"50kmX3375Y3225","UKL2","2.399621"
"50kmX3375Y3275","UKL1","14.286134"
"50kmX3375Y3275","UKL2","4.164866"
"50kmX3375Y3325","UKL1","14.272166"
"50kmX3375Y3325","UKL2","2.585835"
"50kmX3375Y3375","UKL1","7.520486"
"50kmX3375Y3375","UKL2","1.213194"
"50kmX3375Y3425","UKL1","13.255161"
"50kmX3375Y3475","UKL1","1.781945"
"50kmX3375Y3625","UKM3","11.594193"
"50kmX3375Y3675","UKM3","4.003843"
"50kmX3375Y3675","UKM6","0.324101"
"50kmX3375Y3725","UKM3","0.67244"
"50kmX3375Y3725","UKM6","4.536242"
"50kmX3375Y3775","UKM6","4.818275"
"50kmX3375Y3825","UKM6","5.103294"
"50kmX3375Y3875","UKM6","4.306257"
"50kmX3375Y3925","UKM6","3.60013"
"50kmX3375Y3975","UKM6","0.995288"
"50kmX3375Y4025","UKM6","2.2954"
"50kmX3425Y1725","ES52","0.025281"
"50kmX3425Y1775","ES52","6.964888"
"50kmX3425Y1825","ES52","9.74326"
"50kmX3425Y1875","ES52","8.046814"
"50kmX3425Y1925","ES24","0.043655"
"50kmX3425Y1925","ES52","10.779406"
"50kmX3425Y1975","ES24","3.643576"
"50kmX3425Y1975","ES52","3.363109"
"50kmX3425Y2025","ES24","5.265404"
"50kmX3425Y2025","ES52","0.001164"
"50kmX3425Y2075","ES24","5.265966"
"50kmX3425Y2125","ES24","5.265966"
"50kmX3425Y2175","ES24","5.265966"
"50kmX3425Y2225","ES22","5.004745"
"50kmX3425Y2225","ES24","4.146779"
"50kmX3425Y2275","ES22","12.604869"
"50kmX3425Y2275","ES24","0.198397"
"50kmX3425Y2275","FR61","2.537213"
"50kmX3425Y2325","FR61","5.941212"
"50kmX3425Y2375","FR61","4.708012"
"50kmX3425Y2425","FR61","2.674926"
"50kmX3425Y2475","FR61","1.350494"
"50kmX3425Y2525","FR61","0.408328"
"50kmX3425Y2675","FR51","3.845845"
"50kmX3425Y2725","FR51","6.351428"
"50kmX3425Y2775","FR51","6.53594"
"50kmX3425Y2775","FR52","0.689701"
"50kmX3425Y2825","FR51","0.504128"
"50kmX3425Y2825","FR52","8.405881"
"50kmX3425Y2875","FR52","9.000006"
"50kmX3425Y2925","FR52","2.537541"
"50kmX3425Y3125","UKK2","6.182895"
"50kmX3425Y3125","UKK4","1.02868"
"50kmX3425Y3175","UKK2","33.179171"
"50kmX3425Y3175","UKK4","6.147153"
"50kmX3425Y3225","UKK1","3.701167"
"50kmX3425Y3225","UKK2","6.495019"
"50kmX3425Y3225","UKL1","1.000866"
"50kmX3425Y3225","UKL2","6.888466"
