"id","NUTS","pct"
"50kmX4625Y4425","SE322","3,853488"
"50kmX4625Y4475","SE321","1,79111"
"50kmX4625Y4475","SE322","3,846108"
"50kmX4625Y4525","SE321","4,070341"
"50kmX4625Y4525","SE322","2,849592"
"50kmX4625Y4575","SE321","0,128439"
"50kmX4625Y4575","SE322","4,249518"
"50kmX4625Y4575","SE331","0,297073"
"50kmX4625Y4625","SE322","0,319089"
"50kmX4625Y4625","SE331","3,957586"
"50kmX4625Y4675","SE331","4,250577"
"50kmX4625Y4725","SE331","4,250577"
"50kmX4625Y4775","SE331","3,126044"
"50kmX4625Y4775","SE332","0,628042"
"50kmX4625Y4825","SE331","0,007128"
"50kmX4625Y4825","SE332","2,369931"
"50kmX4625Y4875","SE332","2,373913"
"50kmX4625Y4925","SE332","2,373913"
"50kmX4625Y4975","NO071","0,472173"
"50kmX4625Y4975","SE332","2,189867"
"50kmX4625Y5025","NO071","5,710627"
"50kmX4625Y5025","SE332","0,101994"
"50kmX4625Y5075","NO071","2,201723"
"50kmX4625Y5075","NO072","5,400235"
"50kmX4625Y5125","NO072","8,457821"
"50kmX4625Y5175","NO072","3,994411"
"50kmX4625Y5225","NO072","0,040647"
"50kmX4675Y1425","MT002","16,986988"
"50kmX4675Y1575","ITG14","19,008394"
"50kmX4675Y1575","ITG15","32,367805"
"50kmX4675Y1575","ITG16","2,44825"
"50kmX4675Y1625","ITG12","16,874578"
"50kmX4675Y1625","ITG14","3,60541"
"50kmX4675Y1625","ITG15","39,781139"
"50kmX4675Y1625","ITG16","20,861518"
"50kmX4675Y1675","ITG12","17,213933"
"50kmX4675Y1675","ITG13","2,325479"
"50kmX4675Y1675","ITG16","0,426834"
"50kmX4675Y1975","ITF31","7,984621"
"50kmX4675Y1975","ITF33","65,224165"
"50kmX4675Y2025","ITE45","2,168021"
"50kmX4675Y2025","ITF21","4,667408"
"50kmX4675Y2025","ITF22","2,496461"
"50kmX4675Y2025","ITF31","85,942656"
"50kmX4675Y2025","ITF32","4,355191"
"50kmX4675Y2025","ITF33","0,021227"
"50kmX4675Y2075","ITE45","3,413007"
"50kmX4675Y2075","ITF11","8,519233"
"50kmX4675Y2075","ITF14","9,939821"
"50kmX4675Y2075","ITF21","95,285703"
"50kmX4675Y2075","ITF22","4,331805"
"50kmX4675Y2075","ITF31","0,052861"
"50kmX4675Y2125","ITF11","5,065096"
"50kmX4675Y2125","ITF13","36,277294"
"50kmX4675Y2125","ITF14","65,113133"
"50kmX4675Y2175","ITF12","8,184338"
"50kmX4675Y2175","ITF13","26,431256"
"50kmX4675Y2175","ITF14","3,059404"
"50kmX4675Y2475","SI017","2,198078"
"50kmX4675Y2475","SI018","11,355878"
"50kmX4675Y2525","SI017","20,135277"
"50kmX4675Y2525","SI018","56,280632"
"50kmX4675Y2525","SI021","35,431569"
"50kmX4675Y2575","AT211","0,186684"
"50kmX4675Y2575","SI014","14,729992"
"50kmX4675Y2575","SI015","8,280143"
"50kmX4675Y2575","SI021","48,980454"
"50kmX4675Y2575","SI022","35,227731"
"50kmX4675Y2625","AT211","30,715301"
"50kmX4675Y2625","AT213","52,500808"
"50kmX4675Y2625","SI013","14,570499"
"50kmX4675Y2625","SI014","8,03135"
"50kmX4675Y2625","SI022","1,277852"
"50kmX4675Y2675","AT213","24,875216"
"50kmX4675Y2675","AT223","0,281582"
"50kmX4675Y2675","AT225","4,090281"
"50kmX4675Y2675","AT226","53,721493"
"50kmX4675Y2725","AT121","2,531096"
"50kmX4675Y2725","AT222","37,525971"
"50kmX4675Y2725","AT223","23,487622"
"50kmX4675Y2725","AT226","11,777539"
"50kmX4675Y2725","AT314","10,409028"
"50kmX4675Y2775","AT121","49,628101"
"50kmX4675Y2775","AT312","3,895282"
"50kmX4675Y2775","AT313","5,859366"
"50kmX4675Y2775","AT314","32,404958"
"50kmX4675Y2825","AT121","5,636857"
"50kmX4675Y2825","AT124","18,076238"
"50kmX4675Y2825","AT312","3,599001"
"50kmX4675Y2825","AT313","53,234162"
"50kmX4675Y2825","CZ031","1,551038"
"50kmX4675Y2875","AT124","13,300665"
"50kmX4675Y2875","CZ031","18,10743"
"50kmX4675Y2925","CZ020","0,058071"
"50kmX4675Y2925","CZ031","17,746558"
"50kmX4675Y2925","CZ063","9,884944"
"50kmX4675Y2975","CZ010","0,580867"
"50kmX4675Y2975","CZ020","21,054526"
"50kmX4675Y2975","CZ031","0,611354"
"50kmX4675Y2975","CZ063","1,703835"
"50kmX4675Y3025","CZ010","19,871507"
"50kmX4675Y3025","CZ020","20,601315"
"50kmX4675Y3025","CZ052","2,844027"
"50kmX4675Y3075","CZ020","3,776196"
"50kmX4675Y3075","CZ042","0,002741"
"50kmX4675Y3075","CZ051","62,742254"
"50kmX4675Y3075","CZ052","1,58106"
"50kmX4675Y3075","DED28","15,749671"
"50kmX4675Y3075","PL515","1,641568"
"50kmX4675Y3125","CZ051","2,073032"
"50kmX4675Y3125","DED22",100
"50kmX4675Y3125","DED24","0,145299"
"50kmX4675Y3125","DED26","42,032739"
"50kmX4675Y3125","DED28","55,005505"
"50kmX4675Y3125","PL515","25,94126"
"50kmX4675Y3175","DED26","21,533674"
"50kmX4675Y3175","PL432","24,109825"
"50kmX4675Y3175","PL515","6,020428"
"50kmX4675Y3225","PL431","2,217084"
"50kmX4675Y3225","PL432","30,613254"
"50kmX4675Y3275","PL431","39,081125"
"50kmX4675Y3275","PL432","3,710474"
"50kmX4675Y3325","PL423","18,894421"
"50kmX4675Y3325","PL431","20,630576"
"50kmX4675Y3375","PL422","0,71819"
"50kmX4675Y3375","PL423","33,985893"
"50kmX4675Y3375","PL425","0,712043"
"50kmX4675Y3425","PL422","5,374899"
"50kmX4675Y3425","PL423","20,081331"
"50kmX4675Y3425","PL425","12,778878"
"50kmX4675Y3475","PL422","4,37812"
"50kmX4675Y3475","PL423","2,017449"
"50kmX4675Y3575","DK014","0,130556"
"50kmX4675Y3675","SE221","19,821234"
"50kmX4675Y3725","SE212","0,575734"
"50kmX4675Y3725","SE213","12,934366"
"50kmX4675Y3725","SE221","24,542778"
"50kmX4675Y3775","SE212","6,792451"
"50kmX4675Y3775","SE213","15,550719"
"50kmX4675Y3825","SE211","2,063134"
"50kmX4675Y3825","SE212","0,533278"
"50kmX4675Y3825","SE213","18,530443"
"50kmX4675Y3875","SE123","5,493914"
"50kmX4675Y3875","SE211","0,112931"
"50kmX4675Y3875","SE213","15,233077"
"50kmX4675Y3925","SE123","20,603642"
"50kmX4675Y3925","SE213","0,048939"
"50kmX4675Y3975","SE122","8,316531"
"50kmX4675Y3975","SE123","15,294381"
"50kmX4675Y3975","SE124","0,300658"
"50kmX4675Y4025","SE122","27,687154"
"50kmX4675Y4025","SE124","1,25654"
"50kmX4675Y4025","SE125","5,867634"
"50kmX4675Y4075","SE122","3,05498"
"50kmX4675Y4075","SE125","42,140747"
"50kmX4675Y4125","SE121","0,901438"
"50kmX4675Y4125","SE125","25,613334"
"50kmX4675Y4125","SE312","2,909015"
"50kmX4675Y4125","SE313","0,799467"
"50kmX4675Y4175","SE312","2,744935"
"50kmX4675Y4175","SE313","8,874202"
"50kmX4675Y4225","SE312","1,065271"
"50kmX4675Y4225","SE313","11,635397"
"50kmX4675Y4275","SE313","13,386592"
"50kmX4675Y4325","SE313","13,386592"
"50kmX4675Y4375","SE313","2,354156"
"50kmX4675Y4375","SE321","8,725944"
"50kmX4675Y4425","SE321","9,202867"
"50kmX4675Y4425","SE322","0,605571"
"50kmX4675Y4475","SE321","9,202606"
"50kmX4675Y4475","SE322","0,605685"
"50kmX4675Y4525","SE321","10,58793"
"50kmX4675Y4575","SE321","1,312936"
"50kmX4675Y4575","SE322","0,109252"
"50kmX4675Y4575","SE331","3,623175"
"50kmX4675Y4625","SE331","4,250577"
"50kmX4675Y4675","SE331","4,250577"
"50kmX4675Y4725","SE331","3,700087"
"50kmX4675Y4725","SE332","0,307444"
"50kmX4675Y4775","SE331","0,195746"
"50kmX4675Y4775","SE332","2,26459"
"50kmX4675Y4825","SE332","2,373913"
"50kmX4675Y4875","SE332","2,373913"
"50kmX4675Y4925","SE332","2,373913"
"50kmX4675Y4975","NO071","0,005809"
"50kmX4675Y4975","SE332","2,371648"
"50kmX4675Y5025","NO071","0,637617"
"50kmX4675Y5025","SE332","2,12538"
"50kmX4675Y5075","NO071","0,091928"
"50kmX4675Y5075","NO072","6,62817"
"50kmX4675Y5075","SE332","0,477708"
"50kmX4675Y5125","NO072","8,457821"
"50kmX4675Y5175","NO072","8,457821"
"50kmX4675Y5225","NO072","5,790164"
"50kmX4725Y1375","MT001","25,536063"
"50kmX4725Y1425","MT001","5,467679"
"50kmX4725Y1425","MT002","83,013011"
"50kmX4725Y1525","ITG18","27,037238"
"50kmX4725Y1575","ITG15","22,086587"
"50kmX4725Y1575","ITG16","4,496186"
"50kmX4725Y1575","ITG17","27,369684"
"50kmX4725Y1575","ITG18","38,461203"
"50kmX4725Y1575","ITG19","0,129915"
"50kmX4725Y1625","ITG13","0,002525"
"50kmX4725Y1625","ITG16","66,56744"
"50kmX4725Y1625","ITG17","17,386906"
"50kmX4725Y1675","ITG13","39,253879"
"50kmX4725Y1675","ITG16","5,199768"
"50kmX4725Y1675","ITG17","4,144638"
"50kmX4725Y1925","ITF35","4,258218"
"50kmX4725Y1975","ITF31","0,051311"
"50kmX4725Y1975","ITF33","34,183419"
"50kmX4725Y1975","ITF34","27,34828"
"50kmX4725Y1975","ITF35","21,159457"
"50kmX4725Y2025","ITF22","3,595556"
"50kmX4725Y2025","ITF31","1,750813"
"50kmX4725Y2025","ITF32","90,124744"
"50kmX4725Y2025","ITF33","0,571186"
"50kmX4725Y2025","ITF34","15,750918"
"50kmX4725Y2025","ITF41","0,182887"
"50kmX4725Y2075","ITF14","2,27942"
"50kmX4725Y2075","ITF21","0,046887"
"50kmX4725Y2075","ITF22","71,473368"
"50kmX4725Y2075","ITF32","2,821837"
"50kmX4725Y2075","ITF41","4,248441"
"50kmX4725Y2125","ITF14","19,608219"
"50kmX4725Y2125","ITF22","18,007346"
"50kmX4725Y2125","ITF41","0,022459"
"50kmX4725Y2475","SI017","11,122039"
"50kmX4725Y2525","SI016","26,567042"
"50kmX4725Y2525","SI017","65,240248"
"50kmX4725Y2525","SI021","1,609712"
"50kmX4725Y2575","SI012","2,439627"
"50kmX4725Y2575","SI013","0,016028"
"50kmX4725Y2575","SI014","59,781959"
"50kmX4725Y2575","SI015","91,719856"
"50kmX4725Y2575","SI016","43,103348"
"50kmX4725Y2575","SI017","1,304355"
"50kmX4725Y2575","SI021","6,65043"
"50kmX4725Y2625","AT213","5,099431"
"50kmX4725Y2625","AT225","40,842255"
"50kmX4725Y2625","SI012","19,734155"
"50kmX4725Y2625","SI013","85,413472"
"50kmX4725Y2625","SI014","4,304469"
"50kmX4725Y2675","AT213","0,029939"
"50kmX4725Y2675","AT221","92,917561"
"50kmX4725Y2675","AT223","2,003914"
"50kmX4725Y2675","AT224","4,540228"
"50kmX4725Y2675","AT225","48,852229"
"50kmX4725Y2675","AT226","0,983876"
"50kmX4725Y2725","AT121","0,832948"
"50kmX4725Y2725","AT122","2,074892"
"50kmX4725Y2725","AT221","4,8848"
"50kmX4725Y2725","AT222","1,215992"
"50kmX4725Y2725","AT223","69,221534"
"50kmX4725Y2725","AT224","7,265128"
"50kmX4725Y2775","AT121","29,6762"
"50kmX4725Y2775","AT122","29,142233"
"50kmX4725Y2775","AT123","39,087836"
"50kmX4725Y2775","AT223","2,165906"
"50kmX4725Y2825","AT121","11,694795"
"50kmX4725Y2825","AT123","32,888769"
"50kmX4725Y2825","AT124","34,396327"
"50kmX4725Y2825","AT125","0,687362"
"50kmX4725Y2825","AT126","0,852398"
"50kmX4725Y2875","AT124","31,132952"
"50kmX4725Y2875","CZ031","4,293931"
"50kmX4725Y2875","CZ063","4,498909"
"50kmX4725Y2875","CZ064","3,13634"
"50kmX4725Y2925","CZ031","2,566887"
"50kmX4725Y2925","CZ063","32,742475"
"50kmX4725Y2975","CZ020","4,018305"
"50kmX4725Y2975","CZ053","14,03582"
"50kmX4725Y2975","CZ063","20,964842"
"50kmX4725Y3025","CZ020","2,287798"
"50kmX4725Y3025","CZ052","30,96901"
"50kmX4725Y3025","CZ053","17,875428"
"50kmX4725Y3075","CZ051","16,06223"
"50kmX4725Y3075","CZ052","27,341988"
"50kmX4725Y3075","PL515","12,96695"
"50kmX4725Y3075","PL517","0,304749"
"50kmX4725Y3125","PL515","38,508143"
"50kmX4725Y3125","PL516","8,98252"
"50kmX4725Y3125","PL517","0,01458"
"50kmX4725Y3175","PL432","10,209169"
"50kmX4725Y3175","PL515","8,171621"
"50kmX4725Y3175","PL516","37,120233"
"50kmX4725Y3225","PL417","12,43882"
"50kmX4725Y3225","PL432","22,777749"
"50kmX4725Y3225","PL516","1,092306"
"50kmX4725Y3275","PL417","25,541638"
"50kmX4725Y3275","PL418","4,681821"
"50kmX4725Y3275","PL431","11,225411"
"50kmX4725Y3275","PL432","2,540379"
"50kmX4725Y3325","PL411","13,914422"
"50kmX4725Y3325","PL417","1,646098"
"50kmX4725Y3325","PL418","4,806761"
"50kmX4725Y3325","PL422","2,213737"
"50kmX4725Y3325","PL423","3,176085"
"50kmX4725Y3325","PL431","14,4253"
"50kmX4725Y3375","PL411","0,281349"
"50kmX4725Y3375","PL422","20,609466"
"50kmX4725Y3375","PL423","4,951375"
"50kmX4725Y3425","PL422","24,063728"
"50kmX4725Y3425","PL423","0,138115"
"50kmX4725Y3475","PL422","18,836653"
"50kmX4725Y3525","PL422","1,784715"
"50kmX4725Y3675","SE213","0,437976"
"50kmX4725Y3725","SE213","6,915353"
"50kmX4725Y3775","SE213","11,59966"
"50kmX4725Y3825","SE213","9,492632"
"50kmX4725Y3875","SE123","1,083745"
"50kmX4725Y3875","SE213","7,785673"
"50kmX4725Y3925","SE123","9,08545"
"50kmX4725Y3975","SE122","19,617179"
"50kmX4725Y3975","SE123","3,313946"
"50kmX4725Y4025","SE110","4,579899"
"50kmX4725Y4025","SE122","28,895979"
"50kmX4725Y4075","SE110","1,311072"
"50kmX4725Y4075","SE121","17,172669"
"50kmX4725Y4075","SE122","9,064231"
"50kmX4725Y4075","SE125","4,972499"
"50kmX4725Y4125","SE121","27,871014"
"50kmX4725Y4125","SE125","1,097683"
"50kmX4725Y4125","SE313","0,406206"
"50kmX4725Y4175","SE121","14,515715"
"50kmX4725Y4175","SE313","5,692298"
"50kmX4725Y4225","SE313","2,383806"
"50kmX4725Y4275","SE313","1,197549"
"50kmX4725Y4325","SE313","2,395715"
"50kmX4725Y4375","SE313","0,57611"
"50kmX4725Y4375","SE321","2,65765"
"50kmX4725Y4425","SE321","6,960164"
"50kmX4725Y4475","SE321","10,58793"
"50kmX4725Y4525","SE321","10,567954"
"50kmX4725Y4525","SE331","0,008019"
"50kmX4725Y4575","SE321","1,599071"
"50kmX4725Y4575","SE331","3,608621"
"50kmX4725Y4625","SE331","4,250577"
"50kmX4725Y4675","SE331","4,250577"
"50kmX4725Y4725","SE331","2,004599"
"50kmX4725Y4725","SE332","1,25436"
"50kmX4725Y4775","SE332","2,373913"
"50kmX4725Y4825","SE332","2,373913"
"50kmX4725Y4875","SE332","2,373913"
"50kmX4725Y4925","SE332","2,373913"
"50kmX4725Y4975","SE332","2,373913"
"50kmX4725Y5025","SE332","2,373913"
"50kmX4725Y5075","NO072","4,928021"
"50kmX4725Y5075","SE332","0,990732"
"50kmX4725Y5125","FI1A3","0,028821"
"50kmX4725Y5125","NO072","6,46536"
"50kmX4725Y5125","SE332","0,531249"
"50kmX4725Y5175","NO072","8,457821"
"50kmX4725Y5225","NO072","4,562298"
"50kmX4725Y5275","NO072","0,749095"
"50kmX4775Y1375","MT001","63,782324"
"50kmX4775Y1425","MT001","5,213932"
"50kmX4775Y1525","ITG18","23,058279"
"50kmX4775Y1525","ITG19","14,820398"
"50kmX4775Y1575","ITG17","3,215741"
"50kmX4775Y1575","ITG18","11,443277"
"50kmX4775Y1575","ITG19","78,417429"
"50kmX4775Y1625","ITG17","35,095368"
"50kmX4775Y1625","ITG19","6,632256"
"50kmX4775Y1675","ITG13","54,1319"
"50kmX4775Y1675","ITG17","12,787661"
"50kmX4775Y1725","ITG13","0,768366"
"50kmX4775Y1875","ITF35","1,279359"
"50kmX4775Y1925","ITF35","44,586913"
"50kmX4775Y1925","ITF51","0,119669"
"50kmX4775Y1975","ITF34","25,587573"
"50kmX4775Y1975","ITF35","20,261848"
"50kmX4775Y1975","ITF51","11,140898"
"50kmX4775Y2025","ITF32","2,698226"
"50kmX4775Y2025","ITF34","31,313227"
"50kmX4775Y2025","ITF41","19,672754"
"50kmX4775Y2025","ITF51","2,262045"
"50kmX4775Y2075","ITF41","34,144003"
"50kmX4775Y2125","ITF22","0,095461"
"50kmX4775Y2125","ITF41","5,729609"
"50kmX4775Y2525","SI016","16,860008"
"50kmX4775Y2575","SI012","17,508499"
"50kmX4775Y2575","SI014","13,152228"
"50kmX4775Y2575","SI016","13,4696"
"50kmX4775Y2625","AT224","11,741623"
"50kmX4775Y2625","AT225","4,757857"
"50kmX4775Y2625","SI011","41,319783"
"50kmX4775Y2625","SI012","59,061924"
"50kmX4775Y2675","AT113","38,964574"
"50kmX4775Y2675","AT221","2,197638"
"50kmX4775Y2675","AT224","49,384196"
"50kmX4775Y2675","AT225","1,457376"
"50kmX4775Y2675","HU222","4,217356"
"50kmX4775Y2675","SI011","5,402961"
"50kmX4775Y2725","AT111","26,064893"
"50kmX4775Y2725","AT112","2,818552"
"50kmX4775Y2725","AT113","28,201266"
"50kmX4775Y2725","AT122","24,341653"
"50kmX4775Y2725","AT223","2,839439"
"50kmX4775Y2725","AT224","27,068823"
"50kmX4775Y2775","AT112","2,864154"
"50kmX4775Y2775","AT122","44,44122"
"50kmX4775Y2775","AT123","12,991132"
"50kmX4775Y2775","AT126","0,108468"
"50kmX4775Y2775","AT127","43,230911"
"50kmX4775Y2775","AT130","11,958125"
"50kmX4775Y2825","AT123","15,032261"
"50kmX4775Y2825","AT124","0,755982"
"50kmX4775Y2825","AT125","26,671515"
"50kmX4775Y2825","AT126","50,614538"
"50kmX4775Y2825","AT127","1,153409"
"50kmX4775Y2825","AT130","49,022914"
"50kmX4775Y2875","AT124","2,337833"
"50kmX4775Y2875","AT125","28,76037"
"50kmX4775Y2875","CZ063","0,976903"
"50kmX4775Y2875","CZ064","22,051553"
"50kmX4775Y2925","CZ063","20,973241"
"50kmX4775Y2925","CZ064","13,746165"
"50kmX4775Y2975","CZ053","37,275932"
"50kmX4775Y2975","CZ063","8,254847"
"50kmX4775Y2975","CZ064","3,549071"
"50kmX4775Y3025","CZ052","24,537839"
"50kmX4775Y3025","CZ053","20,418201"
"50kmX4775Y3025","PL517","10,708127"
"50kmX4775Y3075","CZ052","12,726073"
"50kmX4775Y3075","PL515","0,383314"
"50kmX4775Y3075","PL517","44,114481"
"50kmX4775Y3075","PL518","1,045196"
"50kmX4775Y3125","PL514","4,901246"
"50kmX4775Y3125","PL515","6,366713"
"50kmX4775Y3125","PL516","10,316511"
"50kmX4775Y3125","PL517","14,046751"
"50kmX4775Y3125","PL518","18,344055"
"50kmX4775Y3175","PL417","3,634237"
"50kmX4775Y3175","PL432","0,45409"
"50kmX4775Y3175","PL516","41,24864"
"50kmX4775Y3175","PL518","13,471858"
"50kmX4775Y3225","PL417","35,744206"
"50kmX4775Y3225","PL418","5,175836"
"50kmX4775Y3225","PL432","2,508012"
"50kmX4775Y3225","PL516","1,239787"
"50kmX4775Y3275","PL415","99,931648"
"50kmX4775Y3275","PL417","3,62839"
"50kmX4775Y3275","PL418","39,036158"
"50kmX4775Y3325","PL411","25,52945"
"50kmX4775Y3325","PL418","16,95458"
"50kmX4775Y3375","PL411","34,086565"
"50kmX4775Y3375","PL422","2,971383"
"50kmX4775Y3425","PL411","3,453256"
"50kmX4775Y3425","PL422","11,236408"
"50kmX4775Y3425","PL631","13,350257"
"50kmX4775Y3475","PL422","6,493722"
"50kmX4775Y3475","PL631","21,885767"
"50kmX4775Y3525","PL422","1,318974"
"50kmX4775Y3525","PL631","16,656714"
"50kmX4775Y3775","SE213","0,004481"
"50kmX4775Y3825","SE213","0,756399"
"50kmX4775Y3975","SE110","0,128095"
"50kmX4775Y3975","SE122","2,13318"
"50kmX4775Y4025","SE110","25,916372"
"50kmX4775Y4025","SE122","1,230762"
"50kmX4775Y4075","SE110","29,454223"
"50kmX4775Y4075","SE121","3,204494"
"50kmX4775Y4125","SE110","7,687985"
"50kmX4775Y4125","SE121","22,574527"
"50kmX4775Y4175","SE121","13,755702"
"50kmX4775Y4425","SE321","0,000158"
"50kmX4775Y4475","SE321","3,752536"
"50kmX4775Y4525","SE321","5,556472"
"50kmX4775Y4525","SE331","1,876825"
"50kmX4775Y4575","SE331","4,250577"
"50kmX4775Y4625","SE331","4,250577"
"50kmX4775Y4675","SE331","4,250577"
"50kmX4775Y4725","SE331","1,691314"
"50kmX4775Y4725","SE332","1,429327"
"50kmX4775Y4775","SE332","2,373913"
"50kmX4775Y4825","SE332","2,373913"
"50kmX4775Y4875","SE332","2,373913"
"50kmX4775Y4925","SE332","2,373913"
"50kmX4775Y4975","SE332","2,373913"
"50kmX4775Y5025","SE332","2,373913"
"50kmX4775Y5075","FI1A3","0,099336"
"50kmX4775Y5075","SE332","2,277451"
"50kmX4775Y5125","FI1A3","1,874886"
"50kmX4775Y5125","NO072","0,163939"
"50kmX4775Y5125","NO073","0,000105"
"50kmX4775Y5125","SE332","0,507215"
"50kmX4775Y5175","FI1A3","0,301006"
"50kmX4775Y5175","NO072","7,416424"
"50kmX4775Y5225","NO072","8,002865"
"50kmX4775Y5225","NO073","0,098721"
"50kmX4775Y5275","NO072","2,24363"
"50kmX4775Y5275","NO073","1,287662"
"50kmX4775Y5325","NO073","1,755471"
"50kmX4775Y5375","NO073","0,061933"
"50kmX4825Y1675","ITF65","27,334762"
"50kmX4825Y1675","ITG13","2,109361"
"50kmX4825Y1725","ITF64","16,478846"
"50kmX4825Y1725","ITF65","19,994813"
"50kmX4825Y1725","ITG13","1,408487"
"50kmX4825Y1775","ITF64","4,869671"
"50kmX4825Y1825","ITF61","5,352665"
"50kmX4825Y1875","ITF35","0,015285"
"50kmX4825Y1875","ITF51","4,463801"
"50kmX4825Y1875","ITF61","18,790176"
"50kmX4825Y1925","ITF35","8,438916"
"50kmX4825Y1925","ITF51","29,732268"
"50kmX4825Y1925","ITF52","1,492216"
"50kmX4825Y1975","ITF51","31,837972"
"50kmX4825Y1975","ITF52","8,921342"
"50kmX4825Y1975","ITF42","1,110613"
"50kmX4825Y2025","ITF41","12,003266"
"50kmX4825Y2025","ITF51","9,622307"
"50kmX4825Y2025","ITF42","19,638653"
"50kmX4825Y2075","ITF41","17,652031"
"50kmX4825Y2125","ITF41","6,344544"
"50kmX4825Y2625","HU223","31,437669"
"50kmX4825Y2625","SI011","52,07165"
"50kmX4825Y2625","SI012","1,255792"
"50kmX4825Y2675","AT113","25,031031"
"50kmX4825Y2675","HU222","44,398713"
"50kmX4825Y2675","HU223","20,292078"
"50kmX4825Y2675","SI011","1,205603"
"50kmX4825Y2725","AT111","73,935106"
"50kmX4825Y2725","AT112","6,5616"
"50kmX4825Y2725","AT113","7,803126"
"50kmX4825Y2725","HU221","23,016822"
"50kmX4825Y2725","HU222","23,939651"
"50kmX4825Y2775","AT112","76,153954"
"50kmX4825Y2775","AT126","2,186481"
"50kmX4825Y2775","AT127","51,813651"
"50kmX4825Y2775","AT130","14,651813"
"50kmX4825Y2775","HU221","3,142154"
"50kmX4825Y2825","AT125","19,693287"
"50kmX4825Y2825","AT126","46,238113"
"50kmX4825Y2825","AT127","1,971638"
"50kmX4825Y2825","AT130","24,367146"
"50kmX4825Y2825","SK010","25,216281"
"50kmX4825Y2875","AT125","24,187463"
"50kmX4825Y2875","CZ064","21,694976"
"50kmX4825Y2875","SK010","1,170825"
"50kmX4825Y2875","SK021","6,398321"
"50kmX4825Y2925","CZ064","26,851585"
"50kmX4825Y2925","CZ071","5,82288"
"50kmX4825Y2925","CZ072","2,425563"
"50kmX4825Y2975","CZ053","7,959024"
"50kmX4825Y2975","CZ064","2,835159"
"50kmX4825Y2975","CZ071","34,629497"
"50kmX4825Y2975","CZ080","1,038362"
"50kmX4825Y3025","CZ053","2,435592"
"50kmX4825Y3025","CZ071","29,046182"
"50kmX4825Y3025","CZ080","7,706088"
"50kmX4825Y3025","PL517","7,193862"
"50kmX4825Y3025","PL521","2,16359"
"50kmX4825Y3075","CZ071","2,206887"
"50kmX4825Y3075","PL517","23,617447"
"50kmX4825Y3075","PL518","4,168098"
"50kmX4825Y3075","PL521","25,677978"
"50kmX4825Y3075","PL522","0,531282"
"50kmX4825Y3125","PL514","95,098753"
"50kmX4825Y3125","PL518","29,332918"
"50kmX4825Y3125","PL521","7,33319"
"50kmX4825Y3175","PL416","5,927261"
"50kmX4825Y3175","PL417","4,821756"
"50kmX4825Y3175","PL518","28,883415"
"50kmX4825Y3225","PL414","0,320521"
"50kmX4825Y3225","PL416","21,227293"
"50kmX4825Y3225","PL417","12,544851"
"50kmX4825Y3225","PL418","11,056535"
"50kmX4825Y3275","PL411","0,073785"
"50kmX4825Y3275","PL414","23,52025"
"50kmX4825Y3275","PL415","0,068351"
"50kmX4825Y3275","PL416","0,1368"
"50kmX4825Y3275","PL418","18,2157"
"50kmX4825Y3325","PL411","15,062147"
"50kmX4825Y3325","PL414","6,471904"
"50kmX4825Y3325","PL418","0,072604"
"50kmX4825Y3325","PL615","13,467607"
"50kmX4825Y3375","PL411","7,446727"
"50kmX4825Y3375","PL613","7,583125"
"50kmX4825Y3375","PL614","12,320568"
"50kmX4825Y3375","PL615","11,814449"
"50kmX4825Y3425","PL411","0,152295"
"50kmX4825Y3425","PL614","10,677348"
"50kmX4825Y3425","PL631","20,507024"
"50kmX4825Y3425","PL635","1,024576"
"50kmX4825Y3475","PL631","14,929662"
"50kmX4825Y3475","PL634","10,444493"
"50kmX4825Y3475","PL635","15,677902"
"50kmX4825Y3525","PL631","12,240249"
"50kmX4825Y3525","PL634","29,409786"
"50kmX4825Y3575","PL634","0,60205"
"50kmX4825Y3775","SE214","3,376345"
"50kmX4825Y3825","SE214","44,802439"
"50kmX4825Y3875","SE214","43,64822"
"50kmX4825Y3925","SE214","0,752453"
"50kmX4825Y4025","SE110","2,627901"
"50kmX4825Y4075","SE110","16,889268"
"50kmX4825Y4125","SE110","11,40518"
"50kmX4825Y4125","SE121","0,004438"
"50kmX4825Y4175","FI200","2,995626"
"50kmX4825Y4525","SE331","1,163347"
"50kmX4825Y4575","SE331","4,103629"
"50kmX4825Y4625","SE331","4,250577"
"50kmX4825Y4675","SE331","4,211026"
"50kmX4825Y4725","SE331","1,893351"
"50kmX4825Y4725","SE332","1,316491"
"50kmX4825Y4775","SE332","2,373913"
"50kmX4825Y4825","SE332","2,373913"
"50kmX4825Y4875","SE332","2,373913"
"50kmX4825Y4925","SE332","2,373913"
"50kmX4825Y4975","SE332","2,373913"
"50kmX4825Y5025","SE332","2,373913"
"50kmX4825Y5075","FI1A3","0,899775"
"50kmX4825Y5075","SE332","1,500174"
"50kmX4825Y5125","FI1A3","1,042616"
"50kmX4825Y5125","NO072","0,084503"
"50kmX4825Y5125","NO073","2,692161"
"50kmX4825Y5175","NO072","2,007034"
"50kmX4825Y5175","NO073","3,643722"
"50kmX4825Y5225","NO072","1,545969"
"50kmX4825Y5225","NO073","3,904154"
"50kmX4825Y5275","NO073","4,777155"
"50kmX4825Y5325","NO073","2,992206"
"50kmX4825Y5375","NO073","0,231404"
"50kmX4875Y1675","ITF65","12,516946"
"50kmX4875Y1725","ITF63","3,290085"
